clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr
485560;295315;Joel 4:18;link;JLKW ;qal;779107;W;Conj;;779108;KL&>PJQJ JHWDH ;Subj;;779109;JLKW ;Pred;;779110;MJM ;Cmpl;Adju;;;;;;;;
485624;295638;Amos 1:15;link;HLK ;qal;779303;W;Conj;;779304;HLK ;Pred;;779305;MLKM ;Subj;;779306;BGWLH ;Cmpl;;;;;;;;;
485641;295726;Amos 2:4;link;HLKW ;qal;779358;>#R&;Rela;;779359;HLKW ;Pred;;779360;>BWTM ;Subj;;779361;>XRJHM00;Cmpl;;;;;;;;;
485650;295777;Amos 2:7;link;JLKW ;qal;779388;W;Conj;;779389;>J# W>BJW ;Subj;;779390;JLKW ;Pred;;779391;>L&HN<RH ;Cmpl;;;;;;;;;
485659;295836;Amos 2:10;link;>WLK ;hif;779422;W;Conj;;779423;>WLK ;Pred;;779424;>TKM ;Objc;;779425;BMDBR ;Loca;Cmpl;779426;>RB<JM #NH ;Time;;;;;
485689;295984;Amos 3:3;link;JLKW ;qal;779516;H;Ques;;779517;JLKW ;Pred;;779518;#NJM ;Subj;;779519;JXDW ;Modi;Adju;;;;;;;;
485928;296951;Amos 6:2;link;LKW ;qal;780190;W;Conj;;780191;LKW ;Pred;;780192;M#M ;Adju;;780193;XMT RBH ;Cmpl;;;;;;;;;
486035;297380;Amos 7:12;link;LK ;qal;780484;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
486050;297440;Amos 7:15;link;LK ;qal;780531;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
486148;297867;Amos 9:4;link;JLKW ;qal;780808;W;Conj;;780809;>M&;Conj;;780810;JLKW ;Pred;;780811;B#BJ ;Cmpl;;780812;LPNJ >JBJHM ;Adju;;;;;
486297;298553;Jonah 1:2;link;LK ;qal;781261;LK ;Pred;;781262;>L&NJNWH H<JR HGDWLH ;Cmpl;;;;;;;;;;;;;;;;;
486331;298686;Jonah 1:7;link;LKW ;qal;781354;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
486357;298802;Jonah 1:11;link;HWLK ;qal;781431;KJ ;Conj;;781432;HJM ;Subj;;781433;HWLK ;PreC;;;;;;;;;;;;;
486368;298849;Jonah 1:13;link;HWLK ;qal;781462;KJ ;Conj;;781463;HJM ;Subj;;781464;HWLK ;PreC;;;;;;;;;;;;;
486423;299072;Jonah 3:2;link;LK ;qal;781616;LK ;Pred;;781617;>L&NJNWH H<JR HGDWLH ;Cmpl;;;;;;;;;;;;;;;;;
486427;299093;Jonah 3:3;link;JLK ;qal;781629;W;Conj;;781630;JLK ;Pred;;781631;>L&NJNWH ;Cmpl;;781632;KDBR JHWH ;Adju;;;;;;;;;
486560;299673;Micah 1:8;link;>JLKH ;qal;782009;>JLKH ;Pred;;782010;#WLL W<RWM ;Modi;Adju;;;;;;;;;;;;;;;;
486603;299856;Micah 2:3;link;TLKW ;qal;782125;W;Conj;;782126;L> ;Nega;;782127;TLKW ;Pred;;782128;RWMH ;Modi;Adju;;;;;;;;
486625;299926;Micah 2:7;link;HWLK00;qal;782181;<M H;Rela;;782182;J#R ;PrAd;;782183;HWLK00;PreC;;;;;;;;;;;;;
486632;299958;Micah 2:10;link;LKW ;qal;782201;W;Conj;;782202;LKW ;Pred;;;;;;;;;;;;;;;;;
486637;299973;Micah 2:11;link;HLK ;qal;782212;LW&;Conj;;782213;>J# ;Subj;;782214;HLK ;PreC;;;;;;;;;;;;;
486712;300302;Micah 4:2;link;HLKW ;qal;782432;W;Conj;;782433;HLKW ;Pred;;782434;GWJM RBJM ;Subj;;;;;;;;;;;;;
486714;300307;Micah 4:2;link;LKW ;qal;782437;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
486717;300323;Micah 4:2;link;NLKH ;qal;782444;W;Conj;;782445;NLKH ;Pred;;782446;B>RXTJW ;Cmpl;;;;;;;;;;;;;
486730;300388;Micah 4:5;link;JLKW ;qal;782487;KJ ;Conj;;782488;KL&H<MJM ;Subj;;782489;JLKW ;Pred;;;;;;;;;;;;;
486732;300395;Micah 4:5;link;NLK ;qal;782492;W;Conj;;782493;>NXNW ;Subj;;782494;NLK ;Pred;;782495;B#M&JHWH >LHJNW ;Cmpl;;782496;L<WLM W<D00;Time;;;;;
486868;300975;Micah 6:8;link;LKT ;qal;782868;W;Conj;;782869;HYN< ;Modi;Adju;782870;LKT ;Pred;;782871;<M&>LHJK00;Cmpl;Adju;;;;;;;;
486897;301084;Micah 6:16;link;TLKW ;qal;782950;W;Conj;;782951;TLKW ;Pred;;782952;BM<YWTM ;Cmpl;;;;;;;;;;;;;
487098;301810;Nahum 2:12;link;HLK ;qal;783455;>#R ;Rela;;783456;HLK ;Pred;;783457;>RJH LBJ> ;Subj;;783458;#M ;Loca;Cmpl;;;;;;;;
487151;302005;Nahum 3:10;link;HLKH ;qal;783594;GM&HJ> ;Subj;;783595;LGLH ;Cmpl;;783596;HLKH ;Pred;;783597;B#BJ ;Adju;;;;;;;;;
487217;302259;Habakkuk 1:6;link;HWLK ;qal;783774;H;Rela;;783775;HWLK ;PreC;;783776;LMRXBJ&>RY ;Cmpl;;;;;;;;;;;;;
487386;302846;Habakkuk 3:5;link;JLK ;qal;784204;LPNJW ;Adju;Cmpl;784205;JLK ;Pred;;784206;DBR ;Subj;;;;;;;;;;;;;
487413;302930;Habakkuk 3:11;link;JHLKW ;piel;784267;L>WR XYJK ;Adju;;784268;JHLKW ;Pred;;;;;;;;;;;;;;;;;
487510;303406;Zephaniah 1:17;link;HLKW ;qal;784528;W;Conj;;784529;HLKW ;Pred;;784530;K<WRJM ;Cmpl;Adju;;;;;;;;;;;;
487893;305196;Zechariah 1:10;link;HTHLK ;hit;785501;LHTHLK ;Pred;;785502;B>RY00;Cmpl;;;;;;;;;;;;;;;;;
487897;305212;Zechariah 1:11;link;HTHLKNW ;hit;785511;HTHLKNW ;Pred;;785512;B>RY ;Cmpl;;;;;;;;;;;;;;;;;
487959;305447;Zechariah 2:6;link;HLK ;qal;785676;>NH ;Ques;;785677;>TH ;Subj;;785678;HLK ;PreC;;;;;;;;;;;;;
488042;305772;Zechariah 3:7;link;TLK ;qal;785895;>M&;Conj;;785896;BDRKJ ;Cmpl;;785897;TLK ;Pred;;;;;;;;;;;;;
488188;306351;Zechariah 5:10;link;MWLKWT ;hif;786271;>NH ;Ques;Cmpl;786272;HMH ;Subj;;786273;MWLKWT ;PreC;;786274;>T&H>JPH00;Objc;;;;;;;;;
488218;306490;Zechariah 6:7;link;LKT ;qal;786354;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
488219;306492;Zechariah 6:7;link;HTHLK ;hit;786355;LHTHLK ;Pred;;786356;B>RY ;Cmpl;;;;;;;;;;;;;;;;;
488221;306498;Zechariah 6:7;link;LKW ;qal;786359;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
488222;306499;Zechariah 6:7;link;HTHLKW ;hit;786360;HTHLKW ;Pred;;786361;B>RY ;Cmpl;;;;;;;;;;;;;;;;;
488223;306504;Zechariah 6:7;link;TTHLKNH ;hit;786362;W;Conj;;786363;TTHLKNH ;Pred;;786364;B>RY00;Cmpl;;;;;;;;;;;;;
488398;307388;Zechariah 8:21;link;HLKW ;qal;786845;W;Conj;;786846;HLKW ;Pred;;786847;J#BJ >XT ;Subj;;786848;>L&>XT ;Cmpl;;;;;;;;;
488400;307395;Zechariah 8:21;link;NLKH ;qal;786850;NLKH ;Pred;;786851;HLWK ;Modi;;;;;;;;;;;;;;;;;
488403;307408;Zechariah 8:21;link;>LKH ;qal;786857;>LKH ;Pred;;786858;GM&>NJ00;Subj;;;;;;;;;;;;;;;;;
488412;307457;Zechariah 8:23;link;NLKH ;qal;786879;NLKH ;Pred;;786880;<MKM ;Cmpl;Adju;;;;;;;;;;;;;;;;
488478;307721;Zechariah 9:14;link;HLK ;qal;787066;W;Conj;;787067;HLK ;Pred;;787068;BS<RWT TJMN00;Adju;;;;;;;;;;;;;
488548;308008;Zechariah 10:12;link;JTHLKW ;hit;787266;W;Conj;;787267;B#MW ;Cmpl;;787268;JTHLKW ;Pred;;;;;;;;;;;;;
488946;309882;Malachi 2:6;link;HLK ;qal;788404;B#LWM WBMJ#WR ;Adju;;788405;HLK ;Pred;;788406;>TJ ;Adju;;;;;;;;;;;;;
489068;310429;Malachi 3:14;link;HLKNW ;qal;788761;W;Conj;;788762;KJ ;Conj;;788763;HLKNW ;Pred;;788764;QDRNJT ;Modi;Adju;788765;MPNJ JHWH YB>WT00;Adju;;;;;
489112;310642;Psalms 1:1;link;HLK ;qal;788898;>#R ;Rela;;788899;L> ;Nega;;788900;HLK ;Pred;;788901;B<YT R#<JM ;Cmpl;;;;;;;;;
489569;312132;Psalms 12:9;link;JTHLKWN ;hit;789964;SBJB ;Modi;Cmpl;789965;R#<JM ;Subj;;789966;JTHLKWN ;Pred;;;;;;;;;;;;;
489623;312302;Psalms 15:2;link;HWLK ;qal;790089;HWLK ;PreC;;790090;TMJM ;Objc;Adju;;;;;;;;;;;;;;;;
490085;313906;Psalms 23:4;link;>LK ;qal;791231;GM ;Modi;;791232;KJ&;Conj;;791233;>LK ;Pred;;791234;BGJ> YLMWT ;Cmpl;;;;;;;;;
490196;314271;Psalms 26:1;link;HLKTJ ;qal;791478;KJ&;Conj;;791479;>NJ ;Subj;;791480;BTMJ ;Cmpl;;791481;HLKTJ ;Pred;;;;;;;;;
490204;314292;Psalms 26:3;link;HTHLKTJ ;hit;791496;W;Conj;;791497;HTHLKTJ ;Pred;;791498;B>MTK00;Cmpl;;;;;;;;;;;;;
490220;314362;Psalms 26:11;link;>LK ;qal;791541;W;Conj;;791542;>NJ ;Subj;;791543;BTMJ ;Adju;;791544;>LK ;Pred;;;;;;;;;
490493;315308;Psalms 32:8;link;TLK ;qal;792206;ZW ;Rela;;792207;TLK ;Pred;;;;;;;;;;;;;;;;;
490562;315580;Psalms 34:1;link;JLK00;qal;792381;W;Conj;;792382;JLK00;Pred;;;;;;;;;;;;;;;;;
490592;315675;Psalms 34:12;link;LKW&;qal;792456;LKW&;Pred;;;;;;;;;;;;;;;;;;;;;
490670;315926;Psalms 35:14;link;HTHLKTJ ;hit;792639;KR<&K>X LJ ;Adju;;792640;HTHLKTJ ;Pred;;;;;;;;;;;;;;;;;
490894;316666;Psalms 38:7;link;HLKTJ00;piel;793200;KL&HJWM ;Time;;793201;QDR ;PrAd;;793202;HLKTJ00;Pred;;;;;;;;;;;;;
490968;316892;Psalms 39:7;link;JTHLK&;hit;793379;>K&BYLM ;Cmpl;;793380;JTHLK&;Pred;;793381;>J# ;Subj;;;;;;;;;;;;;
490997;316976;Psalms 39:14;link;>LK ;qal;793447;BVRM ;Conj;;793448;>LK ;Pred;;;;;;;;;;;;;;;;;
491152;317495;Psalms 42:10;link;>LK ;qal;793814;LMH&;Ques;;793815;QDR ;PrAd;;793816;>LK ;Pred;;793817;BLXY >WJB00;Adju;;;;;;;;;
491167;317553;Psalms 43:2;link;>THLK ;hit;793851;LMH&;Ques;;793852;QDR ;PrAd;;793853;>THLK ;Pred;;793854;BLXY >WJB00;Adju;;;;;;;;;
491325;318141;Psalms 46:9;link;LKW&;qal;794245;LKW&;Pred;;;;;;;;;;;;;;;;;;;;;
491724;319494;Psalms 55:15;link;NHLK ;piel;795200;BBJT >LHJM ;Cmpl;;795201;NHLK ;Pred;;795202;BRG#00;Adju;;;;;;;;;;;;;
491797;319747;Psalms 56:14;link;HTHLK ;hit;795398;LHTHLK ;Pred;;795399;LPNJ >LHJM ;Cmpl;;795400;B>WR HXJJM00;Adju;;;;;;;;;;;;;
491870;319960;Psalms 58:8;link;JTHLKW&;hit;795539;JTHLKW&;Pred;;795540;LMW ;Cmpl;;;;;;;;;;;;;;;;;
491873;319969;Psalms 58:9;link;JHLK ;qal;795545;KMW #BLWL TMS ;Adju;;795546;JHLK ;Pred;;;;;;;;;;;;;;;;;
492185;320983;Psalms 66:5;link;LKW ;qal;796256;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
492216;321102;Psalms 66:16;link;LKW&;qal;796337;LKW&;Pred;;;;;;;;;;;;;;;;;;;;;
492325;321461;Psalms 68:22;link;MTHLK ;hit;796578;MTHLK ;PreC;;796579;B>#MJW00;Cmpl;;;;;;;;;;;;;;;;;
492663;322592;Psalms 73:9;link;THLK ;qal;797378;W;Conj;;797379;L#WNM ;Subj;;797380;THLK ;Pred;;797381;B>RY00;Cmpl;;;;;;;;;
492898;323411;Psalms 77:18;link;JTHLKW00;hit;797958;>P&XYYJK ;Subj;;797959;JTHLKW00;Pred;;;;;;;;;;;;;;;;;
492936;323570;Psalms 78:10;link;LKT00;qal;798064;LLKT00;Pred;;;;;;;;;;;;;;;;;;;;;
493014;323883;Psalms 78:39;link;HWLK ;qal;798301;HWLK ;PreC;;;;;;;;;;;;;;;;;;;;;
493143;324427;Psalms 80:3;link;LKH ;qal;798654;W;Conj;;798655;LKH ;Pred;;798656;LJ#<TH LNW00;Cmpl;;;;;;;;;;;;;
493231;324707;Psalms 81:13;link;JLKW ;qal;798852;JLKW ;Pred;;798853;BMW<YWTJHM00;Cmpl;;;;;;;;;;;;;;;;;
493233;324717;Psalms 81:14;link;JHLKW00;piel;798858;J#R>L ;Subj;;798859;BDRKJ ;Cmpl;;798860;JHLKW00;Pred;;;;;;;;;;;;;
493252;324790;Psalms 82:5;link;JTHLKW ;hit;798908;BX#KH ;Cmpl;;798909;JTHLKW ;Pred;;;;;;;;;;;;;;;;;
493275;324856;Psalms 83:5;link;LKW ;qal;798960;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
493333;325070;Psalms 84:8;link;JLKW ;qal;799087;JLKW ;Pred;;799088;MXJL >L&XJL ;Cmpl;;;;;;;;;;;;;;;;;
493351;325129;Psalms 84:12;link;HLKJM ;qal;799122;L;Rela;;799123;HLKJM ;PreC;;799124;BTMJM00;Adju;;;;;;;;;;;;;
493389;325257;Psalms 85:14;link;JHLK ;piel;799212;YDQ ;Subj;;799213;LPNJW ;Cmpl;;799214;JHLK ;Pred;;;;;;;;;;;;;
493427;325366;Psalms 86:11;link;>HLK ;piel;799295;>HLK ;Pred;;799296;B>MTK ;Cmpl;;;;;;;;;;;;;;;;;
493571;325870;Psalms 89:16;link;JHLKWN00;piel;799637;B>WR&PNJK ;Cmpl;;799638;JHLKWN00;Pred;;;;;;;;;;;;;;;;;
493604;326010;Psalms 89:31;link;JLKWN00;qal;799737;W;Conj;;799738;BM#PVJ ;Cmpl;;799739;L> ;Nega;;799740;JLKWN00;Pred;;;;;;;;;
493730;326449;Psalms 91:6;link;JHLK ;qal;800042;B>PL ;Cmpl;;800043;JHLK ;Pred;;;;;;;;;;;;;;;;;
493879;326953;Psalms 95:1;link;LKW ;qal;800411;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
493957;327240;Psalms 97:3;link;TLK ;qal;800597;># ;Subj;;800598;LPNJW ;Cmpl;;800599;TLK ;Pred;;;;;;;;;;;;;
494063;327624;Psalms 101:2;link;>THLK ;hit;800842;>THLK ;Pred;;800843;BTM&LBBJ ;Adju;;800844;BQRB BJTJ00;Cmpl;;;;;;;;;;;;;
494076;327673;Psalms 101:6;link;HLK ;qal;800874;HLK ;PreC;;800875;BDRK TMJM ;Cmpl;;;;;;;;;;;;;;;;;
494227;328251;Psalms 104:3;link;MHLK ;piel;801262;H;Rela;;801263;MHLK ;PreC;;801264;<L&KNPJ&RWX00;Cmpl;;;;;;;;;;;;;
494245;328313;Psalms 104:10;link;JHLKWN00;piel;801306;BJN HRJM ;Cmpl;;801307;JHLKWN00;Pred;;;;;;;;;;;;;;;;;
494288;328474;Psalms 104:26;link;JHLKWN ;piel;801411;#M ;Modi;Cmpl;801412;>NJWT ;Subj;;801413;JHLKWN ;Pred;;;;;;;;;;;;;
494350;328669;Psalms 105:13;link;JTHLKW ;hit;801547;W;Conj;;801548;JTHLKW ;Pred;;801549;MGWJ ;Cmpl;;801550;>L&GWJ ;Cmpl;;;;;;;;;
494420;328917;Psalms 105:41;link;HLKW ;qal;801730;HLKW ;Pred;;801731;BYJWT ;Cmpl;;801732;NHR00;PrAd;;;;;;;;;;;;;
494455;329044;Psalms 106:9;link;JWLJKM ;hif;801813;W;Conj;;801814;JWLJKM ;PreO;;801815;BTHMWT ;Cmpl;;801816;KMDBR00;Adju;;;;;;;;;
494557;329508;Psalms 107:7;link;LKT ;qal;802114;LLKT ;Pred;;802115;>L&<JR MW#B00;Cmpl;;;;;;;;;;;;;;;;;
494738;330191;Psalms 109:23;link;NHLKTJ ;nif;802594;KYL&;Adju;;802596;NHLKTJ ;Pred;;;;;;;;;;;;;;;;;
494897;330769;Psalms 115:7;link;JHLKW ;piel;802965;W;Conj;;802966;L> ;Nega;;802967;JHLKW ;Pred;;;;;;;;;;;;;
494946;330944;Psalms 116:9;link;>THLK ;hit;803083;>THLK ;Pred;;803084;LPNJ JHWH ;Cmpl;;803085;B>RYWT HXJJM00;Cmpl;;;;;;;;;;;;;
495058;331314;Psalms 119:1;link;HLKJM ;qal;803339;H;Rela;;803340;HLKJM ;PreC;;803341;BTWRT JHWH00;Cmpl;;;;;;;;;;;;;
495062;331331;Psalms 119:3;link;HLKW00;qal;803349;BDRKJW ;Cmpl;;803350;HLKW00;Pred;;;;;;;;;;;;;;;;;
495151;331635;Psalms 119:45;link;>THLKH ;hit;803573;W;Conj;;803574;>THLKH ;Pred;;803575;BRXBH ;Cmpl;;;;;;;;;;;;;
495502;332787;Psalms 122:1;link;NLK00;qal;804445;BJT JHWH ;Cmpl;;804446;NLK00;Pred;;;;;;;;;;;;;;;;;
495566;333042;Psalms 125:5;link;JWLJKM ;hif;804611;JWLJKM ;PreO;;804612;JHWH ;Subj;;804613;>T&P<LJ H>WN ;Adju;;;;;;;;;;;;;
495583;333104;Psalms 126:6;link;HLWK ;qal;804651;HLWK ;Modi;;804652;JLK ;Pred;;;;;;;;;;;;;;;;;
495611;333197;Psalms 128:1;link;HLK ;qal;804714;H;Rela;;804715;HLK ;PreC;;804716;BDRKJW00;Cmpl;;;;;;;;;;;;;
495672;333401;Psalms 131:1;link;HLKTJ ;piel;804860;W;Conj;;804861;L>&;Nega;;804862;HLKTJ ;Pred;;804863;BGDLWT WBNPL>WT MMNJ00;Cmpl;;;;;;;;;
495825;334048;Psalms 136:16;link;MWLJK ;hif;805259;LMWLJK ;PreC;;805260;<MW ;Objc;;805261;BMDBR ;Adju;Cmpl;;;;;;;;;;;;
495892;334309;Psalms 138:7;link;>LK ;qal;805433;>M&;Conj;;805434;>LK ;Pred;;805435;BQRB YRH ;Cmpl;;;;;;;;;;;;;
495922;334386;Psalms 139:7;link;>LK ;qal;805495;>NH ;Ques;;805496;>LK ;Pred;;805497;MRWXK ;Cmpl;;;;;;;;;;;;;
496071;334849;Psalms 142:4;link;>HLK ;piel;805838;ZW ;Rela;;805839;>HLK ;Pred;;;;;;;;;;;;;;;;;
496117;335002;Psalms 143:8;link;>LK ;qal;805954;ZW ;Rela;;805955;>LK ;Pred;;;;;;;;;;;;;;;;;
496401;336074;Job 1:4;link;HLKW ;qal;806631;W;Conj;;806632;HLKW ;Pred;;806633;BNJW ;Subj;;;;;;;;;;;;;
496426;336178;Job 1:7;link;HTHLK ;hit;806704;W;Conj;;806705;MHTHLK ;Pred;;806706;BH00;Cmpl;;;;;;;;;;;;;
496512;336561;Job 2:2;link;HTHLK ;hit;806963;W;Conj;;806964;MHTHLK ;Pred;;806965;BH00;Cmpl;;;;;;;;;;;;;
496877;337922;Job 7:9;link;JLK ;qal;807985;W;Conj;;807986;JLK ;Pred;;;;;;;;;;;;;;;;;
497130;338777;Job 10:21;link;>LK ;qal;808676;BVRM ;Conj;;808677;>LK ;Pred;;808681;>L&>RY X#K WYLMWT00;Cmpl;;;;;;;;;;;;;
497239;339164;Job 12:17;link;MWLJK ;hif;808979;MWLJK ;PreC;;808980;JW<YJM ;Objc;;808981;#WLL ;Modi;Adju;;;;;;;;;;;;
497243;339178;Job 12:19;link;MWLJK ;hif;808991;MWLJK ;PreC;;808992;KHNJM ;Objc;;808993;#WLL ;Modi;Adju;;;;;;;;;;;;
497394;339705;Job 14:20;link;JHLK ;qal;809401;W;Conj;;809402;JHLK ;Pred;;;;;;;;;;;;;;;;;
497508;340128;Job 16:6;link;JHLK00;qal;809732;MH&;Subj;;809733;MNJ ;Cmpl;;809734;JHLK00;Pred;;;;;;;;;;;;;
497553;340289;Job 16:22;link;>HLK00;qal;809856;W;Conj;;809857;>RX ;Objc;Cmpl;809860;>HLK00;Pred;;;;;;;;;;;;;
497617;340504;Job 18:8;link;JTHLK00;hit;810028;W;Conj;;810029;<L&#BKH ;Adju;;810030;JTHLK00;Pred;;;;;;;;;;;;;
497672;340698;Job 19:10;link;>LK ;qal;810190;W;Conj;;810191;>LK ;Pred;;;;;;;;;;;;;;;;;
497785;341122;Job 20:25;link;JHLK ;qal;810511;W;Conj;;810512;BRQ ;Subj;;810513;MMRRTW ;Cmpl;;810514;JHLK ;Pred;;;;;;;;;
497922;341606;Job 22:14;link;JTHLK00;hit;810902;W;Conj;;810903;XWG #MJM ;Objc;;810904;JTHLK00;Pred;;;;;;;;;;;;;
497983;341812;Job 23:8;link;>HLK ;qal;811078;HN ;Intj;;811079;QDM ;Cmpl;;811080;>HLK ;Pred;;;;;;;;;;;;;
498035;341995;Job 24:10;link;HLKW ;piel;811219;<RWM ;Modi;Adju;811220;HLKW ;Pred;;811221;BLJ LBW# ;Adju;;;;;;;;;;;;;
498184;342549;Job 27:21;link;JLK ;qal;811651;W;Conj;;811652;JLK ;Pred;;;;;;;;;;;;;;;;;
498267;342878;Job 29:3;link;>LK ;qal;811886;L>WRW ;Adju;;811887;>LK ;Pred;;811888;X#K00;Cmpl;;;;;;;;;;;;;
498398;343351;Job 30:28;link;HLKTJ ;piel;812240;QDR ;PrAd;;812241;HLKTJ ;Pred;;812242;BL> XMH ;Adju;;;;;;;;;;;;;
498415;343428;Job 31:5;link;HLKTJ ;qal;812293;>M&;Conj;;812294;HLKTJ ;Pred;;812295;<M&#W> ;Cmpl;Adju;;;;;;;;;;;;
498420;343453;Job 31:7;link;HLK ;qal;812310;W;Conj;;812311;>XR <JNJ ;Cmpl;;812312;HLK ;Pred;;812313;LBJ ;Subj;;;;;;;;;
498466;343645;Job 31:26;link;HLK00;qal;812459;W;Conj;;812460;JRX ;Subj;;812461;JQR ;PrAd;;812462;HLK00;PreC;;;;;;;;;
498686;344412;Job 34:8;link;LKT ;qal;813052;W;Conj;;813053;LLKT ;Pred;;813054;<M&>N#J&R#<00;Cmpl;Adju;;;;;;;;;;;;
498726;344571;Job 34:23;link;HLK ;qal;813173;LHLK ;Pred;;813174;>L&>L ;Cmpl;;813175;BM#PV00;Adju;;;;;;;;;;;;;
498995;345574;Job 38:16;link;HTHLKT00;hit;813930;W;Conj;;813931;BXQR THWM ;Cmpl;;813932;HTHLKT00;Pred;;;;;;;;;;;;;
499041;345753;Job 38:35;link;JLKW ;qal;814055;W;Conj;;814056;JLKW ;Pred;;;;;;;;;;;;;;;;;
499239;346473;Job 41:11;link;JHLKW ;qal;814596;MPJW ;Cmpl;;814597;LPJDJM ;Subj;;814598;JHLKW ;Pred;;;;;;;;;;;;;
499297;346705;Job 42:8;link;LKW ;qal;814758;W;Conj;;814759;LKW ;Pred;;814760;>L&<BDJ >JWB ;Cmpl;;;;;;;;;;;;;
499303;346736;Job 42:9;link;JLKW ;qal;814781;W;Conj;;814782;JLKW ;Pred;;814783;>LJPZ HTJMNJ WBLDD H#WXJ YPR HN<MTJ ;Subj;;;;;;;;;;;;;
499354;347008;Proverbs 1:11;link;LKH ;qal;814935;LKH ;Pred;;814936;>TNW ;Cmpl;;;;;;;;;;;;;;;;;
499364;347044;Proverbs 1:15;link;TLK ;qal;814960;>L&;Nega;;814961;TLK ;Pred;;814962;BDRK ;Cmpl;;814963;>TM ;Adju;;;;;;;;;
499428;347294;Proverbs 2:7;link;HLKJ ;qal;815140;MGN ;Subj;;815141;LHLKJ TM00;PreC;;;;;;;;;;;;;;;;;
499441;347343;Proverbs 2:13;link;LKT ;qal;815173;LLKT ;Pred;;815174;BDRKJ&X#K00;Cmpl;;;;;;;;;;;;;;;;;
499456;347400;Proverbs 2:20;link;TLK ;qal;815212;LM<N ;Conj;;815213;TLK ;Pred;;815214;BDRK VWBJM ;Cmpl;;;;;;;;;;;;;
499514;347635;Proverbs 3:23;link;TLK ;qal;815380;>Z ;Time;;815381;TLK ;Pred;;815382;LBVX ;Adju;;815383;DRKK ;Objc;Cmpl;;;;;;;;
499529;347689;Proverbs 3:28;link;LK ;qal;815423;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
499583;347866;Proverbs 4:12;link;LKTK ;qal;815561;BLKTK ;PreS;;;;;;;;;;;;;;;;;;;;;
499604;347931;Proverbs 4:18;link;HWLK ;qal;815614;HWLK ;PreC;;;;;;;;;;;;;;;;;;;;;
499688;348262;Proverbs 6:3;link;LK ;qal;815845;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
499695;348287;Proverbs 6:6;link;LK&;qal;815863;LK&;Pred;;815864;>L&NMLH ;Cmpl;;;;;;;;;;;;;;;;;
499707;348332;Proverbs 6:11;link;MHLK ;piel;815888;W;Conj;;815889;B>&;Pred;;815890;KMHLK ;Adju;;815891;R>#K ;Subj;;;;;;;;;
499710;348343;Proverbs 6:12;link;HWLK ;qal;815896;HWLK ;PreC;;815897;<Q#WT PH00;Adju;;;;;;;;;;;;;;;;;
499737;348429;Proverbs 6:22;link;HTHLKK ;hit;815956;BHTHLKK ;PreO;;;;;;;;;;;;;;;;;;;;;
499754;348494;Proverbs 6:28;link;JHLK ;piel;816002;>M&;Conj;;816003;JHLK ;Pred;;816004;>J# ;Subj;;816005;<L&HGXLJM ;Cmpl;;;;;;;;;
499821;348728;Proverbs 7:18;link;LKH ;qal;816164;LKH ;Pred;;;;;;;;;;;;;;;;;;;;;
499825;348743;Proverbs 7:19;link;HLK ;qal;816174;HLK ;Pred;;816175;BDRK ;Cmpl;;816176;MRXWQ00;Adju;;;;;;;;;;;;;
499830;348768;Proverbs 7:22;link;HWLK ;qal;816187;HWLK ;PreC;;816188;>XRJH ;Cmpl;;816189;PT>M ;Modi;Adju;;;;;;;;;;;;
499889;349003;Proverbs 8:20;link;>HLK ;piel;816345;B>RX&YDQH ;Cmpl;;816346;>HLK ;Pred;;;;;;;;;;;;;;;;;
499945;349192;Proverbs 9:5;link;LKW ;qal;816476;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
500006;349394;Proverbs 10:9;link;HWLK ;qal;816627;HWLK ;PreC;;816628;BTM ;Cmpl;;;;;;;;;;;;;;;;;
500007;349398;Proverbs 10:9;link;JLK ;qal;816629;JLK ;Pred;;816630;BVX ;Modi;Adju;;;;;;;;;;;;;;;;
500094;349727;Proverbs 11:13;link;HWLK ;qal;816860;HWLK ;PreC;;816861;RKJL ;Subj;;;;;;;;;;;;;;;;;
500268;350325;Proverbs 13:20;link;HLK ;qal;817301;HLK ;PreC;;817302;>T&XKMJM ;Cmpl;;;;;;;;;;;;;;;;;
500287;350388;Proverbs 14:2;link;HWLK ;qal;817351;HWLK ;PreC;;817352;BJ#RW ;Cmpl;;;;;;;;;;;;;;;;;
500299;350436;Proverbs 14:7;link;LK ;qal;817383;LK ;Pred;;817384;MNGD L>J# KSJL ;Cmpl;;;;;;;;;;;;;;;;;
